name,district,latitude,longitude,type
Agraharam,Tamil Nadu,10.9103894,78.5513019,village
Agraharam,Tamil Nadu,8.976504,77.2548871,neighborhood
Agraharam,Tamil Nadu,10.5393885,76.2016951,neighborhood
Agraharam,Tamil Nadu,10.5614498,79.7722113,neighborhood
Agraharampalle,Tamil Nadu,13.4182099,79.0253001,village
Agraharamsethi,Tamil Nadu,10.49513,79.66579,village
Agrahāram,Tamil Nadu,12.8450047,78.8908911,village
Agrahārapupalli,Tamil Nadu,13.4566589,79.1070986,village
Agrahārapālaiyam,Tamil Nadu,12.7064507,79.2471742,village
Agrandrom,Tamil Nadu,13.106078,78.6760773,village
Agravaram,Tamil Nadu,12.9677424,79.3118101,village
Ahalya,Tamil Nadu,12.1447598,76.552092,village
Ahamadpura,Tamil Nadu,13.4923371,76.2765444,village
Ahanya,Tamil Nadu,12.8580947,77.9546952,village
Ahilandapuram,Tamil Nadu,10.875764,78.7317173,village
Ahobala Agrahara,Tamil Nadu,13.4514007,77.1767564,village
Ahtiyur,Tamil Nadu,12.8597934,79.0501337,village
Aichanahalli,Tamil Nadu,12.5633183,76.552036,village
Aichanahalli,Tamil Nadu,12.7515609,76.227136,village
Aichanahalli,Tamil Nadu,12.5474713,76.0463096,village
Aichanahalli,Tamil Nadu,12.4239269,76.2811521,village
Aickadu,Tamil Nadu,9.1830581,76.7552636,village
Aidallakaval,Tamil Nadu,13.1893577,76.115339,village
Aijuru,Tamil Nadu,12.7206427,77.2722289,village
Aikanahalli,Tamil Nadu,12.8105323,76.4357013,village
Aimareddihalli,Tamil Nadu,13.3989122,78.1147462,village
Aimcombu,Tamil Nadu,9.7774872,76.6945884,village
Ainapura,Tamil Nadu,13.2342736,77.1600539,village
Ainorahosahalli,Tamil Nadu,12.9946893,78.1576395,village
Ainorahundi,Tamil Nadu,12.2719424,77.0416863,village
Aipaganipalli,Tamil Nadu,12.9261513,78.4892073,village
Aipanahalli,Tamil Nadu,12.5567676,76.3934199,village
Air View Colony,Tamil Nadu,12.9547408,77.6612636,neighborhood
Airamangalam,Tamil Nadu,12.7302704,79.3524885,village
Airapuram,Tamil Nadu,10.0604809,76.5064919,village
Airport Feeder Bus Stop,Tamil Nadu,10.1094731,76.3496575,bus_stop
Airport Feeder Bus Stop,Tamil Nadu,10.1556373,76.3916313,bus_stop
Airvaikkadu,Tamil Nadu,10.641449,79.7337353,village
Aisandra,Tamil Nadu,13.0230983,78.2923277,village
Aishwarya Nagar,Tamil Nadu,8.4964935,76.9051658,neighborhood
Aishwarya Nagar,Tamil Nadu,9.9322595,76.264139,neighborhood
Aitandahalli,Tamil Nadu,13.0226605,78.2057517,village
Aivanallur,Tamil Nadu,11.1548243,79.5967841,village
Aivarahalli,Tamil Nadu,12.9579118,78.3880832,village
Aivarakandapura,Tamil Nadu,13.1372991,77.4929592,village
Aiyamperumal,Tamil Nadu,9.051722,80.3689047,village
Aiyampettai,Tamil Nadu,12.641134,79.2344713,village
Aiyanarkudi,Tamil Nadu,10.9858939,79.5936298,village
Aiyanarkulam,Tamil Nadu,8.7300021,77.4033379,village
Aiyankottai,Tamil Nadu,10.0292768,78.0140877,village
Aiyinapuram,Tamil Nadu,11.1078528,78.9288282,village
Ajees Nagar,Tamil Nadu,11.9321479,79.8005142,neighborhood
Ajgondahalli,Tamil Nadu,12.9607526,77.7709488,village
Ajjabasavanahalli,Tamil Nadu,12.4467801,77.5209486,village
Ajjagonahalli,Tamil Nadu,13.4429478,77.0552623,village
Ajjahalli,Tamil Nadu,12.5208695,77.0672721,village
Ajjahalli,Tamil Nadu,13.1116631,77.1924761,village
Ajjakadirenahalli,Tamil Nadu,13.485875,77.8617346,village
Ajjamreddipalle,Tamil Nadu,13.4418795,78.434384,village
Ajjanahalli,Tamil Nadu,12.8588301,77.2499211,village
Ajjanakatte,Tamil Nadu,13.2913842,77.4271782,village
Ajjapalli,Tamil Nadu,12.967974,78.2279933,village
Ajjapanahalli,Tamil Nadu,12.8739845,78.0722555,village
Ajjappanahalli,Tamil Nadu,13.3914248,77.1382686,village
Ajjappanahalli,Tamil Nadu,13.1409778,78.217391,village
Ajjavara,Tamil Nadu,13.4123084,77.7715979,village
Ajjenahalli,Tamil Nadu,13.3652048,76.5755075,village
Ajjenahalli,Tamil Nadu,13.1307403,76.8442742,village
Ajjenahalli,Tamil Nadu,13.2230286,76.6311363,village
Ajjipura,Tamil Nadu,12.0465048,77.3535422,village
Ajjoor,Tamil Nadu,11.446209,76.7957639,village
Ajjuru,Tamil Nadu,12.6952148,76.1495278,village
Akala,Tamil Nadu,12.0574387,76.5004821,village
Akamala,Tamil Nadu,10.6838534,76.2669788,village
Akambadam,Tamil Nadu,11.3107996,76.2087274,village
Akanambattu,Tamil Nadu,13.3650909,79.0940523,village
Akashwa,Tamil Nadu,11.9941481,79.8397663,neighborhood
Akathiyoor Lakshamveed Colony,Tamil Nadu,10.679255,76.094066,neighborhood
Akhilandampatti,Tamil Nadu,11.0654015,78.5066271,village
Akilandapuram,Tamil Nadu,10.8656053,77.8755686,village
Akkadevanahalli,Tamil Nadu,12.0678087,76.2961531,village
Akkalavadi,Tamil Nadu,12.6450435,76.0251039,village
Akkalayakkanpatti,Tamil Nadu,10.6325078,78.5975057,village
Akkalur,Tamil Nadu,11.0867121,79.6420115,village
Akkamanakoppalu,Tamil Nadu,12.3790708,77.0044796,village
Akkamanayakkanpudur,Tamil Nadu,10.4470561,77.448324,village
Akkamapalayam,Tamil Nadu,11.3210917,77.8542837,village
Akkammacheruvupalle,Tamil Nadu,13.4567844,79.0442223,village
Akkampatta Colony,Tamil Nadu,10.8986771,76.3191021,neighborhood
Akkanahalli,Tamil Nadu,13.0111657,76.509782,village
Akkandimedu,Tamil Nadu,10.7570213,78.394963,village
Akkannaganipalle,Tamil Nadu,13.2400174,79.1810106,village
Akkarai,Tamil Nadu,10.57896,79.64022,village
Akkarai,Tamil Nadu,8.1570153,77.4701421,neighborhood
Akkaraikothamangalam,Tamil Nadu,10.8828909,79.8122997,village
Akkaraipatti,Tamil Nadu,9.4508346,77.8601695,village
Akkaraipatti,Tamil Nadu,10.9597772,78.7307092,village
Akkaraipatty,Tamil Nadu,11.47012,78.06229,village
Akkaraipatty,Tamil Nadu,11.6614838,77.8396846,village
Akkaraipatty,Tamil Nadu,11.63677,77.9395,village
Akkaraipettai,Tamil Nadu,10.7463387,79.8464759,village
Akkaraipoondi,Tamil Nadu,10.9382556,79.249145,village
Akkaraivattam,Tamil Nadu,10.8959564,79.8380742,village
Akkaraivattam,Tamil Nadu,10.5237544,79.2180471,village
Akkarayan,Tamil Nadu,9.3127222,80.3111737,town
Akkatammanahalli,Tamil Nadu,13.3175315,77.4019896,village
Akkiampatti,Tamil Nadu,11.26533,78.23359,village
Akkichettipalayam,Tamil Nadu,11.6067134,78.5437571,village
Akkihebbalu,Tamil Nadu,12.6238349,76.3896983,village
Akkikkavu Lakshamveed Colony,Tamil Nadu,10.6893987,76.0919275,neighborhood
Akkimangala,Tamil Nadu,13.2942114,77.9362034,village
Akkipete,Tamil Nadu,13.2504293,77.7010404,village
Akkithimmanahalli,Tamil Nadu,12.9598852,77.5954485,neighborhood
Akkiyampatti,Tamil Nadu,10.3574548,78.3464885,village
Akkur,Tamil Nadu,11.1024957,79.785508,town
Akkuru,Tamil Nadu,12.8175414,77.1730485,village
Akkuru,Tamil Nadu,12.5642236,77.1984719,village
Akkuru,Tamil Nadu,12.2336679,76.9949617,village
Akkuru Hosahalli,Tamil Nadu,12.5734686,77.1980728,village
Akkūr,Tamil Nadu,12.691421,79.3856406,village
Akshaya Nagar,Tamil Nadu,13.0195427,77.6831272,neighborhood
Akshaya Nagar,Tamil Nadu,13.0985378,77.5656142,neighborhood
Akshaynagar Layout,Tamil Nadu,12.8731964,77.6145886,neighborhood
Akulakothur,Tamil Nadu,13.1670751,78.6189728,village
Akulavaripalle,Tamil Nadu,13.3224179,78.7583875,village
Akumallaramayyakandriga,Tamil Nadu,13.3822339,79.3554818,village
Ala,Tamil Nadu,9.2945936,76.6023272,village
Ala Gothuruth,Tamil Nadu,10.2523674,76.1958216,village
Alabujanahalli,Tamil Nadu,12.4929529,77.0513813,village
Aladahalli,Tamil Nadu,13.2194914,76.494276,village
Aladahalli,Tamil Nadu,13.0730533,76.0899397,village
Aladahalli,Tamil Nadu,13.1580668,76.0546891,village
Aladahalli,Tamil Nadu,12.762309,76.278331,village
Aladahalli,Tamil Nadu,12.4660149,76.8604353,village
Aladahalli,Tamil Nadu,13.1357264,76.360497,village
Aladahalli,Tamil Nadu,12.8048454,76.4698231,village
Aladakatte,Tamil Nadu,13.4463303,76.6038855,village
Aladamaradapalya,Tamil Nadu,12.9100595,77.3947217,village
Aladikkadu,Tamil Nadu,10.3271113,79.3019612,village
Aladikumulai,Tamil Nadu,10.45141,79.30746,village
Aladinatham,Tamil Nadu,10.8715291,79.2723445,village
Aladipatty,Tamil Nadu,11.7997926,78.3760143,village
Aladipatty,Tamil Nadu,10.2767352,77.6283604,neighborhood
Alagamanagari,Tamil Nadu,10.0055208,78.4708303,village
Alagamule,Tamil Nadu,12.1566859,77.2979948,village
Alaganahalli,Tamil Nadu,13.0375704,78.2096247,village
Alaganampatty,Tamil Nadu,11.822202,78.0265177,village
Alaganchi,Tamil Nadu,12.0931738,76.7786891,village
Alaganchipura,Tamil Nadu,12.0967663,76.7659943,village
Alaganeri,Tamil Nadu,9.1577739,77.6338986,village
Alagankulam,Tamil Nadu,9.355726,78.9657778,village
Alagapatty,Tamil Nadu,10.984293,78.4489167,village
Alagappampalayam,Tamil Nadu,11.58641,77.95234,village
Alagapuram,Tamil Nadu,11.3713819,79.3346908,village
Alagapuram,Tamil Nadu,11.61754,78.54961,village
Alagapuri,Tamil Nadu,10.059182,78.0681476,village
Alagapuri,Tamil Nadu,10.0618837,78.2366252,village
Alagapuri,Tamil Nadu,9.9091213,77.6049113,village
Alagapuri,Tamil Nadu,9.4094262,77.6210662,village
Alagapuri,Tamil Nadu,9.6361651,77.7680111,village
Alagapuri,Tamil Nadu,10.4665643,78.4792685,village
Alagapuri,Tamil Nadu,11.1967258,78.4412777,village
Alagapuri,Tamil Nadu,10.3628796,78.3603286,village
Alagarai,Tamil Nadu,10.9824604,78.3890605,village
Alagarkovil,Tamil Nadu,10.0684403,78.2157093,village
Alagarmalai,Tamil Nadu,11.4579072,76.6779131,village
Alaghatta,Tamil Nadu,13.4785444,76.0153667,village
Alagiapandipuram,Tamil Nadu,8.3111946,77.4392457,village
Alagiyamanavalam,Tamil Nadu,10.9092239,78.6745774,village
Alagiyamanavalam,Tamil Nadu,10.9560828,79.2022773,village
Alagiyapandiyapuram,Tamil Nadu,8.9113405,77.6480099,village
Alagodanahalli,Tamil Nadu,12.7313549,76.2824523,village
Alagodanahalli,Tamil Nadu,12.9300363,76.3509028,village
Alagondanahalli,Tamil Nadu,13.0558818,77.9161321,village
Alagudu,Tamil Nadu,12.4552293,76.8076943,village
Alagudu,Tamil Nadu,12.2024739,76.9097894,village
Alagugoundanpatti,Tamil Nadu,10.4735696,78.3442998,village
Alaguperumalpatti,Tamil Nadu,10.999514,78.54505,village
Alagusamudram,Tamil Nadu,12.6453633,80.0148761,village
Alagusenai,Tamil Nadu,12.7295797,79.1518593,village
Alahalli,Tamil Nadu,12.4007428,77.3888141,village
Alahalli,Tamil Nadu,13.0903878,78.0025393,village
Alahalli,Tamil Nadu,13.2765863,77.5223369,village
Alahalli,Tamil Nadu,12.1133238,76.9869899,village
Alakere,Tamil Nadu,12.6017666,76.9643063,village
Alakiyanayagipuram,Tamil Nadu,10.3083646,79.2953499,village
Alakkodu,Tamil Nadu,9.8825045,76.7661968,village
Alakkudi,Tamil Nadu,10.7746685,79.0518917,village
Alakkudi,Tamil Nadu,11.3592749,79.7670507,village
Alakulam,Tamil Nadu,10.9509993,79.6966339,village
Alakunn Colony; Karinganikunn,Tamil Nadu,11.6257214,76.1442422,neighborhood
Alakuppam,Tamil Nadu,13.1932892,78.5595955,village
Alakuthara Colony,Tamil Nadu,9.8806435,76.3050501,neighborhood
Alalasandra,Tamil Nadu,13.451768,77.2476007,village
Alalasundaram,Tamil Nadu,11.3070765,79.7594762,village
Alaluru,Tamil Nadu,12.261546,76.1018307,village
Alamadhi,Tamil Nadu,13.2098383,80.1101218,village
Alamankuruchi,Tamil Nadu,11.0091732,79.351862,village
Alamarathumedu,Tamil Nadu,11.0747725,77.9894972,village
Alamarathupatti,Tamil Nadu,10.6717216,77.9252897,village
Alamarathupatti,Tamil Nadu,9.473603,77.8397735,village
Alamarathupatty,Tamil Nadu,10.8287315,78.3724184,village
Alamathikadu,Tamil Nadu,10.2864864,79.3124446,village
Alambadi,Tamil Nadu,12.584401,76.4058502,village
Alambadi,Tamil Nadu,12.8930484,77.8861124,village
Alambadi,Tamil Nadu,10.90688,79.00047,village
Alambadi,Tamil Nadu,11.2587461,78.82889,village
Alambadi,Tamil Nadu,12.9220228,78.1414497,village
Alambadi Kaval,Tamil Nadu,12.5641191,76.4175152,village
Alambagiri,Tamil Nadu,13.3424576,78.0542012,village
Alambakkam,Tamil Nadu,10.9258542,78.955264,village
Alamballam,Tamil Nadu,10.7750839,76.7323177,neighborhood
Alambarai,Tamil Nadu,12.2682368,80.010477,village
Alamburu,Tamil Nadu,12.1292513,76.7402228,village
Alamcode,Tamil Nadu,8.7199176,76.8133694,village
Alampalayam,Tamil Nadu,10.992341,78.203345,village
Alampalayam Kuttathottam,Tamil Nadu,11.1106108,78.1307798,village
Alampallam,Tamil Nadu,10.48789,79.36489,village
Alampallam,Tamil Nadu,11.0796921,79.2826738,village
Alampally,Tamil Nadu,9.5634242,76.6453096,neighborhood
Alampatti,Tamil Nadu,9.802533,77.9590949,village
Alampatti,Tamil Nadu,9.1603843,77.8365103,village
Alampatti,Tamil Nadu,10.3310898,78.3659291,village
Alampatti,Tamil Nadu,11.0789958,78.2239255,village
Alampatti Pudur,Tamil Nadu,10.689802,78.522377,village
Alampoondi,Tamil Nadu,12.2476974,79.3378151,village
Alamshettihalli,Tamil Nadu,12.672608,77.0768883,village
Alamthode Colony,Tamil Nadu,10.7591032,76.5968501,neighborhood
Alanahalli,Tamil Nadu,12.2360606,76.4536294,village
Alanahalli,Tamil Nadu,12.3803396,76.0091992,village
Alanahalli,Tamil Nadu,12.3013245,76.6955239,neighborhood
Alanallur,Tamil Nadu,11.0111702,76.3458395,village
Alanallur bus stand,Tamil Nadu,11.007082,76.3521941,bus_stop
Alanallur village 1,Tamil Nadu,11.0110826,76.3467853,village
Alancheri,Tamil Nadu,11.2290873,79.6894598,village
Alanchery,Tamil Nadu,9.5759904,76.3395682,neighborhood
Alanchi,Tamil Nadu,8.196737,77.2354667,village
Alancode,Tamil Nadu,8.2248623,77.298381,village
Alangad,Tamil Nadu,10.8540941,76.4389052,village
Alangad,Tamil Nadu,10.1220443,76.3000005,village
Alangad Colony,Tamil Nadu,10.8343322,76.5530739,neighborhood
Alangadavu,Tamil Nadu,10.6376448,76.8939204,village
Alangadu,Tamil Nadu,10.322688,79.0159034,village
Alangadu,Tamil Nadu,11.0427203,79.5540833,village
Alangadu,Tamil Nadu,11.2739031,79.7744214,village
Alangadu,Tamil Nadu,11.1547611,79.7842061,village
Alangadu,Tamil Nadu,10.4150006,79.516091,village
Alanganallur,Tamil Nadu,10.0463572,78.0878055,town
Alanganatham,Tamil Nadu,11.1864199,78.2555431,village
Alangappatti,Tamil Nadu,10.5239949,78.9163613,village
Alangattuthara SC Colony,Tamil Nadu,10.7542738,76.6649579,neighborhood
Alangattuvalasu,Tamil Nadu,11.4320035,77.7116988,village
Alangayam,Tamil Nadu,12.6226672,78.7525044,town
Alangikulam,Tamil Nadu,12.6903651,78.5841138,village
Alangiyam,Tamil Nadu,10.65572,77.4964767,village
Alangottai,Tamil Nadu,10.62394,79.42185,village
Alangudi,Tamil Nadu,10.3603703,78.9778724,town
Alangudi,Tamil Nadu,10.8299009,79.4066433,village
Alangudi,Tamil Nadu,10.6011992,78.6804986,village
Alangudi,Tamil Nadu,11.1231599,79.6383583,village
Alangudi,Tamil Nadu,11.1084424,79.5495772,village
Alangudi,Tamil Nadu,10.0411476,78.692044,village
Alangudi,Tamil Nadu,10.8951603,79.6269273,village
Alangudi Mahajanam,Tamil Nadu,10.8920159,78.9267683,village
Alangudicheri,Tamil Nadu,10.865234,79.8043627,village
Alangulam,Tamil Nadu,8.8669548,77.4959792,town
Alangulam,Tamil Nadu,9.3643985,77.6764891,village
Alangulam Bus Stand,Tamil Nadu,8.8669661,77.4951685,bus_stop
Alanguru,Tamil Nadu,13.163605,78.4660182,village
Alani colony,Tamil Nadu,9.682852,77.1926474,neighborhood
Alanjanūr,Tamil Nadu,12.5823765,78.8877582,village
Alankakattur,Tamil Nadu,11.5723776,78.008655,village
Alankampatti,Tamil Nadu,10.6189903,78.5215532,village
Alankudi,Tamil Nadu,10.8046523,79.1989683,village
Alankulam,Tamil Nadu,9.1666308,80.2857336,village
Alankulam,Tamil Nadu,9.261462,80.4653421,neighborhood
Alankuppam,Tamil Nadu,12.0212752,79.7980284,village
Alanthalai,Tamil Nadu,8.4658153,78.0997666,village
Alanthurai,Tamil Nadu,10.9541167,76.7905294,village
Alanthuraiyaarkattalai,Tamil Nadu,11.0334747,79.1801405,village
Alanthuruth,Tamil Nadu,10.1638722,76.20681,neighborhood
Alantāngal,Tamil Nadu,12.7668956,79.2565942,village
Alapakam,Tamil Nadu,13.3473331,79.6945146,village
Alapakkam,Tamil Nadu,11.6017925,79.7201647,village
Alapakkam,Tamil Nadu,12.8847195,80.1113742,neighborhood
Alapakkamkandriga,Tamil Nadu,13.3281364,79.685678,village
Alapalle,Tamil Nadu,13.1517477,78.5567254,village
Alapalli,Tamil Nadu,13.4823854,78.1016854,village
Alapanahalli,Tamil Nadu,13.4859487,77.3398971,village
Alappad,Tamil Nadu,9.0626871,76.4988405,village
Alappakam,Tamil Nadu,12.8925633,80.1166991,neighborhood
Alappanahalli,Tamil Nadu,13.1016338,77.7761186,village
Alappiranthan,Tamil Nadu,10.1753656,78.9592226,village
Alappuzha,Tamil Nadu,9.4923271,76.3291487,city
Alappuzha Bus stand,Tamil Nadu,9.4999241,76.3474359,bus_stop
Alappuzha Private Bus stand,Tamil Nadu,9.5000207,76.3362535,bus_stop
Alappuzha Railway Station,Tamil Nadu,9.4850082,76.3226246,bus_stop
Alappuzha Railway Station Bus Stand,Tamil Nadu,9.4849495,76.3227044,bus_stop
Alapuram,Tamil Nadu,9.7877484,76.6049704,neighborhood
Alariyod Colony,Tamil Nadu,10.9237649,76.3607432,village
Alasanthapuram,Tamil Nadu,12.7068218,78.5255577,village
Alasrikattehundi,Tamil Nadu,12.1780484,76.8633672,village
Alas‌timmanahalli,Tamil Nadu,13.450119,77.5997734,village
Alathambadi,Tamil Nadu,10.60236,79.65676,village
Alathangudy,Tamil Nadu,10.7471167,79.5290771,village
Alathivayal,Tamil Nadu,10.0252577,79.0201274,village
Alathiyur,Tamil Nadu,11.3701479,79.2589458,village
Alathur,Tamil Nadu,13.1588801,80.0432057,village
Alathur,Tamil Nadu,12.6930151,80.178989,village
Alathur,Tamil Nadu,10.6458971,76.5436079,village
Alathur,Tamil Nadu,10.4773571,78.6200255,village
Alathur,Tamil Nadu,13.364559,79.4057535,village
Alathur,Tamil Nadu,11.1359187,78.8452291,village
Alathur,Tamil Nadu,9.4894722,77.6675451,village
Alathur,Tamil Nadu,10.7772529,78.5218814,village
Alathur,Tamil Nadu,10.5799327,78.3551157,village
Alathur,Tamil Nadu,10.49176,79.34592,village
Alathur,Tamil Nadu,10.96189,79.63274,village
Alathur,Tamil Nadu,10.89066,79.78015,village
Alathur private Bus staion,Tamil Nadu,10.6469228,76.5417394,bus_stop
Alathuru,Tamil Nadu,12.1775525,76.7759807,village
Alattuchira,Tamil Nadu,10.1823152,76.5388512,village
Alattudaiyanpatti,Tamil Nadu,11.2114389,78.4672952,village
Alattur,Tamil Nadu,9.9154106,79.1270124,village
Alatturu,Tamil Nadu,11.8731894,76.5985842,village
Alavaakkottai,Tamil Nadu,10.0033,78.5169,village
Alavaipatty,Tamil Nadu,11.4968804,78.1010667,village
Alavanthanallur,Tamil Nadu,10.8311348,78.6450171,village
Alavanthankulam,Tamil Nadu,8.8714387,77.708544,village
Alavatta,Tamil Nadu,13.3958674,78.1472758,village
Alavayal,Tamil Nadu,10.2429547,78.7390244,village
Alavayal,Tamil Nadu,10.3242291,78.5423541,village
Alavedduvan,Tamil Nadu,9.2238408,80.4859251,neighborhood
Alaveddy,Tamil Nadu,9.7667675,80.0072325,village
Alaveli,Tamil Nadu,11.147919,79.714458,village
Alaveli,Tamil Nadu,11.0984,79.50335,village
Alavoi,Tamil Nadu,11.0528624,79.2367613,village
Alayamon,Tamil Nadu,8.9004707,76.9550755,village
Alayathazha,Tamil Nadu,8.5755849,76.9905492,neighborhood
Alburu,Tamil Nadu,13.1572703,76.5866856,village
Alduru,Tamil Nadu,12.1644512,76.8570747,village
Alembic City,Tamil Nadu,12.9903417,77.7577878,neighborhood
Alenahalli,Tamil Nadu,12.6871431,76.3704608,village
Aleri,Tamil Nadu,13.2482814,78.0804294,village
Alfa Gardens,Tamil Nadu,13.0065256,77.7205333,neighborhood
Alikkudi,Tamil Nadu,9.6875729,78.9605802,village
Alilaghatta,Tamil Nadu,13.4170216,76.8295815,village
Alimukku,Tamil Nadu,9.2700409,76.4205047,neighborhood
Alinchuvadu,Tamil Nadu,10.6080084,76.0091395,neighborhood
Alinchuvadu,Tamil Nadu,10.8811114,76.0832512,neighborhood
Alinchuvadu,Tamil Nadu,9.3027376,76.447702,neighborhood
Alinchuvadu,Tamil Nadu,9.7921055,76.4373105,neighborhood
Alingipallam,Tamil Nadu,10.9745084,78.4310746,village
Alinjikarai,Tamil Nadu,10.9106422,78.6618089,village
Alinjikuppam,Tamil Nadu,12.83763,78.7611794,village
Alinjivakkam,Tamil Nadu,13.1926214,80.198632,village
Aliparamba,Tamil Nadu,10.9208814,76.3188149,village
Alipatty,Tamil Nadu,10.6464159,78.4168052,village
Alisandra,Tamil Nadu,12.9745381,76.669663,village
Alisery,Tamil Nadu,9.4878195,76.3310895,neighborhood
Alivalam,Tamil Nadu,10.7495395,79.6617172,village
Alivalam,Tamil Nadu,10.6156566,79.6183317,village
Alivoikkal,Tamil Nadu,10.67198,79.20551,village
Aliyaar,Tamil Nadu,10.4883278,76.9698665,village
Aliyamangalam,Tamil Nadu,10.7816603,79.8060391,village
Aliyanilai,Tamil Nadu,10.2068131,78.9857768,village
Aliyapuram,Tamil Nadu,11.017144,78.2811311,village
Aliyathanmoli,Tamil Nadu,9.6659182,78.913722,village
Aliyur,Tamil Nadu,10.7719712,79.7660381,village
Alkaddiveli Kulam,Tamil Nadu,8.9137939,80.2001944,neighborhood
Alkere,Tamil Nadu,13.0139241,77.1031988,village
Alkere Agrahara,Tamil Nadu,12.0749623,77.0768125,village
All India Radio Housing Board,Tamil Nadu,13.1872085,80.3123029,neighborhood
Allalasandra,Tamil Nadu,12.7329075,77.45413,village
Allalasandra,Tamil Nadu,13.1806026,78.4315349,village
Allalasandra,Tamil Nadu,13.3592126,77.5115911,village
Allamadugu,Tamil Nadu,13.3534499,79.2954286,village
Allamudrikandriga,Tamil Nadu,13.4077892,79.2714581,village
Allapakunta,Tamil Nadu,13.4310861,79.8513616,village
Allapattana,Tamil Nadu,12.4258916,76.746703,village
Allarai,Tamil Nadu,9.6626362,80.1895366,village
Allaraimelvayal,Tamil Nadu,10.1494513,79.0295505,village
Allayanapura,Tamil Nadu,12.0571002,76.4437823,village
Allegunta,Tamil Nadu,13.3687238,79.4203541,village
Alleri,Tamil Nadu,12.809165,78.99127,village
Alliance Humming Garden,Tamil Nadu,12.77996,80.2140026,neighborhood
Alliandhal,Tamil Nadu,12.3395316,78.9372652,village
Allikallu,Tamil Nadu,12.8932492,78.3227963,neighborhood
Allikondapattu,Tamil Nadu,12.0908146,79.0793293,village
Allimaranahalli,Tamil Nadu,12.6101319,77.388306,village
Allinagaram,Tamil Nadu,11.1569159,79.0630049,village
Allipallai,Tamil Nadu,9.5969956,80.3064038,village
Allipura,Tamil Nadu,13.4886858,77.4578593,village
Allithurai,Tamil Nadu,10.8085318,78.629209,village
Allivilakam,Tamil Nadu,11.1594016,79.7691639,village
Allpettai,Tamil Nadu,11.7613639,79.7662782,village
Allunkal,Tamil Nadu,9.3327091,76.9696346,neighborhood
Allur,Tamil Nadu,10.8710668,78.6312658,village
