name,type,latitude,longitude,district,state,osm_id
Lower Vellaparai,hamlet,10.2802137,77.5310326,Dindigul,Tamil Nadu,7503759641
Moolakadai,hamlet,11.6264545,77.5860232,Erode,Tamil Nadu,7693274087
Thimmampothi,hamlet,11.6691794,77.7064002,Salem,Tamil Nadu,7693274138
Chatnahalli,hamlet,13.3901832,76.0461616,Unknown,Tamil Nadu,7734489812
Keresante,hamlet,13.4763162,76.1299753,Unknown,Tamil Nadu,7801835463
Muganahalli,hamlet,13.462502,76.0826611,Unknown,Tamil Nadu,7801835468
Kallelimedu,hamlet,10.1941489,76.8075092,Unknown,Tamil Nadu,7814419935
Halladahalli,hamlet,13.4396081,76.0894882,Unknown,Tamil Nadu,7856051901
Chinnar,hamlet,9.6510653,76.9874014,Unknown,Tamil Nadu,7948111760
Kappipathal,hamlet,9.6772716,76.9660049,Unknown,Tamil Nadu,7948520401
Bonami,hamlet,9.6345811,76.9550506,Unknown,Tamil Nadu,7948526040
Kannampady,hamlet,9.7621197,76.9857254,Unknown,Tamil Nadu,7948578327
Chemmannu,hamlet,9.6457193,76.9710219,Unknown,Tamil Nadu,7949849610
Santhipuram,hamlet,9.7735148,77.2155866,Theni,Tamil Nadu,7950495480
Ammavanpady,hamlet,9.8100734,77.2361162,Theni,Tamil Nadu,7950497454
Combamukku,hamlet,9.8106046,77.2325596,Theni,Tamil Nadu,7950497455
Balanpilla City,hamlet,9.801732,77.2377336,Theni,Tamil Nadu,7950517897
Valliyamthadam,hamlet,9.6543804,77.1052844,Theni,Tamil Nadu,7950626069
Kattadikavala,hamlet,9.6760557,76.9774517,Unknown,Tamil Nadu,7953425888
Puthukkada,hamlet,9.6832422,76.9978936,Unknown,Tamil Nadu,7954099741
1st Mile,hamlet,9.6419086,76.9812451,Unknown,Tamil Nadu,7954586516
Vattappara,hamlet,9.8097537,77.1455982,Theni,Tamil Nadu,7962535773
Idatharamukku,hamlet,9.7890408,77.2224048,Theni,Tamil Nadu,7963907495
Karuvakulam,hamlet,9.7051197,77.122228,Theni,Tamil Nadu,7964211943
Kozhikkanam,hamlet,9.6332583,76.9929854,Unknown,Tamil Nadu,7968096211
Haileyburia,hamlet,9.6459307,77.0180613,Unknown,Tamil Nadu,7968169644
Thengakal,hamlet,9.6313229,77.0279778,Unknown,Tamil Nadu,7968215099
Illippalam,hamlet,9.8205269,77.1344249,Theni,Tamil Nadu,7968964528
Vellimala,hamlet,9.7124031,77.160133,Theni,Tamil Nadu,7968968458
Anchumukku,hamlet,9.8045947,77.1274311,Theni,Tamil Nadu,7968984339
Kaunthy,hamlet,9.8202939,77.1284074,Theni,Tamil Nadu,7968984340
Venkurinji,hamlet,9.4527071,76.8568801,Unknown,Tamil Nadu,7973401484
Kodikuthi,hamlet,9.5524987,76.9145385,Unknown,Tamil Nadu,7973426812
Karinilam,hamlet,9.5186484,76.889937,Unknown,Tamil Nadu,7973427987
Moozhiyar,hamlet,9.3164491,77.0667934,Tenkasi,Tamil Nadu,7973523398
Kollamula,hamlet,9.4360105,76.8825775,Unknown,Tamil Nadu,7980246281
Mathamba,hamlet,9.5066246,76.9873202,Unknown,Tamil Nadu,7983830487
Kuppakkayam,hamlet,9.5121058,76.9538892,Unknown,Tamil Nadu,7983830488
Irumboonnikkara,hamlet,9.4752299,76.8817645,Unknown,Tamil Nadu,7984924889
Mallipudur,hamlet,9.4773497,77.6895726,Virudhunagar,Tamil Nadu,8059844543
othimalai,hamlet,11.3650088,77.0923923,Coimbatore,Tamil Nadu,8088356062
Pandulagama,hamlet,8.3225614,80.3532347,Unknown,Tamil Nadu,8096283071
Thisawewa,hamlet,8.3423565,80.3882289,Unknown,Tamil Nadu,8096283074
Shudda Nagaraya,hamlet,8.3510291,80.3999019,Unknown,Tamil Nadu,8096283075
Nuwarawewa,hamlet,8.3514006,80.4162526,Unknown,Tamil Nadu,8096283076
Nelunkulama,hamlet,8.3077066,80.4723859,Unknown,Tamil Nadu,8103881618
Tunduhebbalu,hamlet,12.2452067,76.1361685,Unknown,Tamil Nadu,8118179411
Hemmige Hadi,hamlet,12.2671333,76.1805779,Unknown,Tamil Nadu,8118204237
Kothuru,hamlet,13.2858619,78.5715365,Unknown,Tamil Nadu,8185258709
CHITTADY;Chittady,hamlet,9.5560921,76.8612244,Unknown,Tamil Nadu,8247213199
Thannikandam,hamlet,9.8683969,76.9527104,Unknown,Tamil Nadu,8320800478
Kansapuram,hamlet,9.6304196,77.6027366,Virudhunagar,Tamil Nadu,8431373391
W. Pudupatti,hamlet,9.6157693,77.6366325,Virudhunagar,Tamil Nadu,8431373399
Mangalaram,hamlet,9.6907712,76.6186058,Unknown,Tamil Nadu,8434919545
Nachiarkovil,hamlet,9.4900448,77.64656,Virudhunagar,Tamil Nadu,8435649733
Inamkarisalkulam,hamlet,9.4813608,77.6250879,Virudhunagar,Tamil Nadu,8435649734
Kallantepalya,hamlet,12.9743448,77.2500765,Unknown,Tamil Nadu,8478290497
Pillaiyarkulam,hamlet,9.4559296,77.6316538,Virudhunagar,Tamil Nadu,8486280663
Vankarpatti,hamlet,9.4567223,77.6740791,Virudhunagar,Tamil Nadu,8486280722
Ullurpatti colony,hamlet,9.4940709,77.6963273,Virudhunagar,Tamil Nadu,8486281033
Kallimarathupatti,hamlet,10.7804235,78.0123067,Karur,Tamil Nadu,8489941736
Senthampatti,hamlet,10.7410876,77.9852485,Dindigul,Tamil Nadu,8489941742
Kullamapatti,hamlet,10.7259716,77.989819,Dindigul,Tamil Nadu,8489941743
Nallamanaican patti,hamlet,10.7191196,77.9846692,Dindigul,Tamil Nadu,8489941744
Pannapatty,hamlet,10.7140175,77.9603791,Dindigul,Tamil Nadu,8489941745
Anjagoundanpatti,hamlet,10.7251235,77.960415,Dindigul,Tamil Nadu,8489941746
Meenachipuram,hamlet,9.427494,77.5934314,Virudhunagar,Tamil Nadu,8491126687
Kannarpatti,hamlet,9.4634167,77.6222767,Virudhunagar,Tamil Nadu,8491126690
Ramakrishnapuram,hamlet,9.449251,77.623436,Virudhunagar,Tamil Nadu,8491126694
Palayachennelkulam,hamlet,9.4360054,77.6342356,Virudhunagar,Tamil Nadu,8491126699
Peyampatti,hamlet,9.3874003,77.6288645,Virudhunagar,Tamil Nadu,8491127828
J.J. Nagar,hamlet,9.3909691,77.6293165,Virudhunagar,Tamil Nadu,8491127829
Kammapatti,hamlet,9.4443975,77.5843427,Virudhunagar,Tamil Nadu,8491127842
Chokkalingapuram,hamlet,9.4248689,77.5842883,Virudhunagar,Tamil Nadu,8513613844
Sannasipatti,hamlet,9.4359692,77.7587284,Virudhunagar,Tamil Nadu,8513613849
Naalupanku,hamlet,9.5650045,76.4191854,Unknown,Tamil Nadu,8518536703
Malarikkal,hamlet,9.5588786,76.4923113,Unknown,Tamil Nadu,8543100130
Pattiyur,hamlet,9.3869715,77.5390724,Virudhunagar,Tamil Nadu,8602879922
Gandhi nagar,hamlet,9.3881773,77.5454736,Virudhunagar,Tamil Nadu,8602879923
Desigapuram,hamlet,9.3863384,77.5537845,Virudhunagar,Tamil Nadu,8602879924
RAMCO Nagar,hamlet,9.4019355,77.5843313,Virudhunagar,Tamil Nadu,8602879926
Attamala,hamlet,11.4987192,76.1756093,Unknown,Tamil Nadu,8674773179
Perakunnath SC Colony,hamlet,10.8534737,76.0077243,Unknown,Tamil Nadu,8721170198
Madrissery SC Colony,hamlet,10.8415779,76.0155469,Unknown,Tamil Nadu,8721173568
Ambedkar SC Colony,hamlet,10.8306321,76.0006767,Unknown,Tamil Nadu,8721228357
Paatuparamb SC Colony,hamlet,10.8302711,76.013892,Unknown,Tamil Nadu,8721228387
Kannakkathar SC Colony,hamlet,10.8463605,76.0081078,Unknown,Tamil Nadu,8721251720
Ambedkar Colony,hamlet,11.4963921,76.1507248,Unknown,Tamil Nadu,8725825572
Vellarimala Colony,hamlet,11.5037231,76.1614694,Unknown,Tamil Nadu,8725825573
Punchiri Mattam Colony,hamlet,11.4818245,76.1516014,Unknown,Tamil Nadu,8725857559
Neelikkap Colony,hamlet,11.5046313,76.1532058,Unknown,Tamil Nadu,8725857561
Aranamala,hamlet,11.5145522,76.1150318,Unknown,Tamil Nadu,8725874606
Karipputhattu,hamlet,9.6339979,76.4960769,Unknown,Tamil Nadu,8892497690
Athumpumkulam,hamlet,9.2606719,76.8786325,Unknown,Tamil Nadu,8906181749
Illithodu,hamlet,9.7623413,77.2017612,Theni,Tamil Nadu,8906255313
Odamedu,hamlet,9.6239348,77.1199822,Unknown,Tamil Nadu,8935707530
kalathupatti,hamlet,10.3116735,78.3497876,Dindigul,Tamil Nadu,9019660829
Manpanjampatti,hamlet,10.32409,78.34622,Dindigul,Tamil Nadu,9019660830
Koombara,hamlet,11.099895,76.0569975,Unknown,Tamil Nadu,9072785813
Illiyamparambu,hamlet,11.0950846,76.0629864,Unknown,Tamil Nadu,9072890852
Myladi,hamlet,11.0984287,76.0474923,Unknown,Tamil Nadu,9072981843
Moochinkkal,hamlet,11.1207248,76.0596735,Unknown,Tamil Nadu,9072989575
Maniparamb,hamlet,11.1349884,76.0469349,Unknown,Tamil Nadu,9072997621
Melemukh,hamlet,11.0963215,76.0814068,Unknown,Tamil Nadu,9075659978
Melangadi,hamlet,11.1005934,76.0762026,Unknown,Tamil Nadu,9075666277
Alungapatta,hamlet,11.1304235,76.039363,Unknown,Tamil Nadu,9083919681
சுனாமி நகர்,hamlet,9.0752512,78.3509517,Unknown,Tamil Nadu,9088574925
Kuppalnatham,hamlet,9.8436729,77.8118598,Madurai,Tamil Nadu,9088791348
Kaliyanagari,hamlet,9.8028826,79.0597683,Ramanathapuram,Tamil Nadu,9097529514
Kannamangalam,hamlet,9.8708601,79.0554821,Unknown,Tamil Nadu,9097546521
Thiruppunavaasal Kaalani,hamlet,9.87531,79.0751481,Unknown,Tamil Nadu,9097546522
Punnathanam Colony,hamlet,9.7460804,76.6534123,Unknown,Tamil Nadu,9101770180
"Rajiv Nagar 1,2",hamlet,9.7505766,76.6740584,Unknown,Tamil Nadu,9101773579
Pathikkal Colony,hamlet,9.7403807,76.6418986,Unknown,Tamil Nadu,9101788942
konginikkatil Colony,hamlet,9.7478053,76.6400497,Unknown,Tamil Nadu,9101826448
Nelliyanikattupara Colony,hamlet,9.7386216,76.6383455,Unknown,Tamil Nadu,9101826817
Koduurkkunu Colony,hamlet,9.734771,76.6748171,Unknown,Tamil Nadu,9101842159
Urukuzhy Colony,hamlet,9.73209,76.6452157,Unknown,Tamil Nadu,9101845802
Mavilangai,hamlet,9.5639354,78.9036,Ramanathapuram,Tamil Nadu,9166937919
Chitturuvadi,hamlet,9.6383864,78.9308506,Ramanathapuram,Tamil Nadu,9166937929
kuruthikudi Colony,hamlet,10.1196884,76.8861939,Unknown,Tamil Nadu,9168930200
Moothasheri Colony,hamlet,10.110569,76.9076802,Unknown,Tamil Nadu,9168930201
Kattukudi,hamlet,10.1082727,76.876505,Unknown,Tamil Nadu,9168930202
Ozhividuth Colony,hamlet,10.0494431,76.8456595,Unknown,Tamil Nadu,9168930203
Kuruvancheri SC Colony,hamlet,11.0693444,76.1279934,Unknown,Tamil Nadu,9182680629
Perinthattiri SC Colony,hamlet,11.0370537,76.1367097,Unknown,Tamil Nadu,9183207656
Parammal Colony,hamlet,11.0458037,76.1121232,Unknown,Tamil Nadu,9183280815
Panthapra Colony,hamlet,10.1302034,76.7627031,Unknown,Tamil Nadu,9183499680
Nerthakundil Colony,hamlet,11.0619443,76.1090063,Unknown,Tamil Nadu,9183515942
Pattiyiparamb SC colony,hamlet,11.0503219,76.1235325,Unknown,Tamil Nadu,9184275484
Muthuregunathapuram,hamlet,9.5064395,78.9100662,Ramanathapuram,Tamil Nadu,9192065370
Uppur Extension,hamlet,9.6086061,78.9183745,Ramanathapuram,Tamil Nadu,9206858851
T. Mariyur,hamlet,9.1485367,78.536582,Ramanathapuram,Tamil Nadu,9208937354
Devasingampatty,hamlet,10.8562549,78.34071,Karur,Tamil Nadu,9217577057
Porani AD Colony,hamlet,10.8595707,78.1936639,Karur,Tamil Nadu,9217577059
Porani,hamlet,10.8632337,78.1939759,Karur,Tamil Nadu,9217577060
Chinnakinathupatty,hamlet,10.86348,78.212416,Karur,Tamil Nadu,9217577062
Keeladai,hamlet,10.8537931,78.2355627,Karur,Tamil Nadu,9217577063
Desiyamangalam,hamlet,10.8101537,78.3865457,Karur,Tamil Nadu,9217577067
Pappakkapatti,hamlet,10.8495684,78.3714346,Karur,Tamil Nadu,9217577070
Thathampatty,hamlet,10.8467278,78.3111323,Karur,Tamil Nadu,9217583087
Palapatti,hamlet,10.9045747,78.345111,Karur,Tamil Nadu,9217583115
Veppangudi,hamlet,10.793653,78.2110901,Karur,Tamil Nadu,9217626433
Muthurangampatti,hamlet,10.8075587,78.2270206,Karur,Tamil Nadu,9217626435
Elayaperumalpatti,hamlet,10.77427,78.24391,Karur,Tamil Nadu,9217626436
Kattapulipatti,hamlet,10.760577,78.2961059,Karur,Tamil Nadu,9217626440
Samipillaipudur,hamlet,10.7662476,78.2886064,Karur,Tamil Nadu,9217626441
Thalumagoundanur,hamlet,10.7640869,78.2936704,Karur,Tamil Nadu,9217626442
Viralikadu,hamlet,10.8183898,78.3693753,Karur,Tamil Nadu,9217626443
Kattaripatti,hamlet,10.836338,78.3573702,Karur,Tamil Nadu,9217626445
Karaikudi,hamlet,10.8295475,78.2874117,Karur,Tamil Nadu,9217626446
Pothuparai,hamlet,10.8294516,78.2768609,Karur,Tamil Nadu,9217626453
Konichipatti,hamlet,10.8454556,78.2716763,Karur,Tamil Nadu,9217626455
Poolampatti,hamlet,10.8289434,78.2541132,Karur,Tamil Nadu,9217626458
Vellalapatti,hamlet,10.870399,78.3121925,Karur,Tamil Nadu,9217626470
Veeriyapalayam,hamlet,10.8631003,78.2963452,Karur,Tamil Nadu,9217626471
Beachfront Chinna Ervadi,hamlet,9.1957119,78.7177169,Ramanathapuram,Tamil Nadu,9229326374
Sengalaneerodai,hamlet,9.2425591,78.8109202,Ramanathapuram,Tamil Nadu,9229326381
Mela Kadambur,hamlet,11.2368535,79.5260167,Nagapattinam,Tamil Nadu,9234276243
Pattangandam,hamlet,10.1189443,76.5666702,Unknown,Tamil Nadu,9239555517
Muttupethai Cruz Fernández Village,hamlet,9.2648852,78.9222836,Ramanathapuram,Tamil Nadu,9240240717
Konapirayankulam,hamlet,10.9303179,78.2146212,Karur,Tamil Nadu,9241366450
Aravanampettai,hamlet,10.9219582,78.2090476,Karur,Tamil Nadu,9241366452
Kamarajpannai,hamlet,10.9369336,78.1759655,Karur,Tamil Nadu,9241366455
Nathamedu,hamlet,10.9530899,78.1269768,Karur,Tamil Nadu,9241366456
Melapalayam AdColony,hamlet,10.9587775,78.1318906,Karur,Tamil Nadu,9241366457
Mela Mayanur,hamlet,10.9501151,78.2068288,Karur,Tamil Nadu,9241366462
East Harizancolony,hamlet,10.7144902,78.4614173,Dindigul,Tamil Nadu,9241407564
Pallipatty,hamlet,10.7164384,78.4618141,Dindigul,Tamil Nadu,9241407565
Kutchibommanaickenpatty,hamlet,10.7126861,78.4514387,Dindigul,Tamil Nadu,9241407566
Edayapatty,hamlet,10.7369559,78.4411995,Dindigul,Tamil Nadu,9241407568
Thoppanaikanpatty,hamlet,10.753842,78.4286003,Karur,Tamil Nadu,9241407569
Eachankattupatty,hamlet,10.7614729,78.4092715,Karur,Tamil Nadu,9241407571
Palanigoundampatty,hamlet,10.7134991,78.4263338,Dindigul,Tamil Nadu,9241407572
Kamblinaicknpatty SC colony,hamlet,10.7110797,78.4692855,Dindigul,Tamil Nadu,9241407579
Manjampatty,hamlet,10.7625679,78.4627595,Trichy,Tamil Nadu,9241407581
Karaiyampatty,hamlet,10.731532,78.4538118,Dindigul,Tamil Nadu,9241407582
Nellurpatty,hamlet,10.7478873,78.4618679,Dindigul,Tamil Nadu,9241407587
Melaveliyur,hamlet,10.7486137,78.4552555,Dindigul,Tamil Nadu,9241407588
Alagampatty,hamlet,10.7571389,78.4389729,Karur,Tamil Nadu,9241407589
Mottakampatty,hamlet,10.7463809,78.4068399,Dindigul,Tamil Nadu,9241407593
Puthukallupatty,hamlet,10.7340817,78.4130355,Dindigul,Tamil Nadu,9241407595
Patchanampatty,hamlet,10.7159744,78.4059795,Dindigul,Tamil Nadu,9241407596
Muthupalagiri,hamlet,10.7034688,78.4084979,Dindigul,Tamil Nadu,9241407602
Keelamangavanam,hamlet,10.7835379,78.862229,Thanjavur,Tamil Nadu,9241415639
Melamangavanam,hamlet,10.7845629,78.8570845,Thanjavur,Tamil Nadu,9241415640
Puthambur,hamlet,10.7970438,78.8592571,Thanjavur,Tamil Nadu,9241415647
Terbhogi,hamlet,9.3920688,78.9275222,Ramanathapuram,Tamil Nadu,9242710119
Kalpara,hamlet,11.0918922,78.367989,Karur,Tamil Nadu,9243415740
Venmaninagar,hamlet,11.1148853,78.3567667,Karur,Tamil Nadu,9243415741
Valayapatti,hamlet,10.5934291,78.1647098,Dindigul,Tamil Nadu,9244118787
Sevappur,hamlet,10.5901196,78.1598609,Dindigul,Tamil Nadu,9244118788
Kottakarai,hamlet,10.5676778,78.15404,Dindigul,Tamil Nadu,9244118789
Manpathaiyur,hamlet,10.6784473,78.1563735,Dindigul,Tamil Nadu,9244152152
Nallakumaran patti,hamlet,10.8796047,77.987169,Karur,Tamil Nadu,9244180288
Kamarajapuram,hamlet,10.7116911,78.1558438,Dindigul,Tamil Nadu,9244186411
Muthuramalingapattinam,hamlet,9.7591778,79.0271219,Ramanathapuram,Tamil Nadu,9244190243
Vadugapatti,hamlet,11.017697,78.1713978,Karur,Tamil Nadu,9244200604
Poondipalayam,hamlet,11.058903,78.1669034,Karur,Tamil Nadu,9244200609
Udayapatty,hamlet,10.8912035,78.3421245,Karur,Tamil Nadu,9244219317
Arapulipatti,hamlet,10.8886044,78.339987,Karur,Tamil Nadu,9244219318
Moolapatti,hamlet,10.8650278,77.9690319,Karur,Tamil Nadu,9244231119
Kuppamettupatti,hamlet,10.8571306,77.9716551,Karur,Tamil Nadu,9244231120
Panaiyampalayam,hamlet,10.8412565,77.9784679,Karur,Tamil Nadu,9244231123
Chinnampatti,hamlet,10.8469045,77.9921794,Karur,Tamil Nadu,9244231124
Solayappa Goundanur,hamlet,10.8590582,78.0066246,Karur,Tamil Nadu,9244231125
Gandhi Nagar,hamlet,10.8722971,78.0062666,Karur,Tamil Nadu,9244231126
Kakkaranpatti,hamlet,10.8693636,78.0052471,Karur,Tamil Nadu,9244231127
Karaipalayam,hamlet,10.8708018,77.9962724,Karur,Tamil Nadu,9244231128
Karuvedampatti,hamlet,10.8695269,77.9800397,Karur,Tamil Nadu,9244231133
Rengapalayam,hamlet,10.8675144,77.9856402,Karur,Tamil Nadu,9244231134
Five Road,hamlet,10.8644141,77.9925093,Karur,Tamil Nadu,9244231135
Malaiyur,hamlet,10.8650226,78.0012131,Karur,Tamil Nadu,9244231136
K . Venkidapuram,hamlet,10.8505345,77.9991102,Karur,Tamil Nadu,9244231137
Aaru Road,hamlet,10.8756052,78.0067625,Karur,Tamil Nadu,9244231140
Thalapatti,hamlet,10.8791013,78.0000717,Karur,Tamil Nadu,9244231141
Thalapatti - AD Colony,hamlet,10.8809041,78.0053545,Karur,Tamil Nadu,9244231142
Vellaripatti,hamlet,10.8827146,77.9790824,Karur,Tamil Nadu,9244231143
Govindapuram,hamlet,11.0398561,78.3110189,Karur,Tamil Nadu,9244341433
Mamarattuppatti,hamlet,11.0232388,78.2537269,Karur,Tamil Nadu,9244341440
Thirupatthiyur,hamlet,10.7132205,78.4027034,Dindigul,Tamil Nadu,9244469584
Pusarippatti,hamlet,10.6708352,78.3932018,Dindigul,Tamil Nadu,9244469585
Kil Poduvarpatti,hamlet,10.6726275,78.4363961,Dindigul,Tamil Nadu,9244469589
Ponnampatty,hamlet,10.6830152,78.4267184,Dindigul,Tamil Nadu,9244469591
Naganottkaranpatty,hamlet,10.6975384,78.4485232,Dindigul,Tamil Nadu,9244469593
Paranthadi,hamlet,10.7286066,78.3965867,Dindigul,Tamil Nadu,9244469595
Mannachinampatty,hamlet,10.7181064,78.3916259,Dindigul,Tamil Nadu,9244469599
Nallagoundampatty,hamlet,10.7219782,78.3992362,Dindigul,Tamil Nadu,9244469600
Chetti Chathiram,hamlet,10.6957058,78.5067987,Trichy,Tamil Nadu,9244474191
Periyavettukaranpatty,hamlet,10.7023871,78.4948817,Dindigul,Tamil Nadu,9244474193
Kuppanampatti,hamlet,10.7010508,78.4834957,Dindigul,Tamil Nadu,9244474194
Alagureddiyapatti,hamlet,10.6809987,78.4953618,Dindigul,Tamil Nadu,9244474196
Kalingapatti,hamlet,10.6827278,78.5160041,Trichy,Tamil Nadu,9244474198
Poovayeepatty,hamlet,10.7185666,78.5218067,Trichy,Tamil Nadu,9244474201
oornaickanpatty,hamlet,10.7118857,78.483297,Dindigul,Tamil Nadu,9244474205
Aravakkudi,hamlet,10.7543161,78.6337423,Trichy,Tamil Nadu,9248075742
Ayyankadu,hamlet,10.730536,78.6180299,Trichy,Tamil Nadu,9248075747
Nadar Kudyiruppu,hamlet,9.2583836,78.8617194,Ramanathapuram,Tamil Nadu,9248098834
George,hamlet,10.1152833,76.54168,Unknown,Tamil Nadu,9258889018
Lakshamveedu,hamlet,10.090685,76.5688617,Unknown,Tamil Nadu,9258959517
Palleri molam colony,hamlet,10.08972,76.5637267,Unknown,Tamil Nadu,9258976617
Poothakuzhi Colony,hamlet,10.0822017,76.55398,Unknown,Tamil Nadu,9258988217
Nambeli Colony,hamlet,10.0844883,76.5532583,Unknown,Tamil Nadu,9259011917
Karimbanakuzhi,hamlet,10.0543713,76.5498346,Unknown,Tamil Nadu,9259046417
Edathikkavu,hamlet,10.0849767,76.5664967,Unknown,Tamil Nadu,9259101317
Avaraan Colony,hamlet,10.0842683,76.5678367,Unknown,Tamil Nadu,9259118118
Poomala lakshamveed,hamlet,10.095335,76.5528083,Unknown,Tamil Nadu,9259123519
Puramchira Colony,hamlet,10.091845,76.556265,Unknown,Tamil Nadu,9259187817
Punnayam SC colony,hamlet,10.1009997,76.5479945,Unknown,Tamil Nadu,9259364917
Ramdas colony,hamlet,10.1034609,76.5511624,Unknown,Tamil Nadu,9259430718
Chinnudaiyarvalasai,hamlet,9.2905888,79.0132534,Ramanathapuram,Tamil Nadu,9262511978
Ettuseri,hamlet,9.8351791,79.0787101,Unknown,Tamil Nadu,9262550144
Mel Poduvarpatti,hamlet,10.6722901,78.4277701,Dindigul,Tamil Nadu,9265540557
Paraipatty Colony,hamlet,10.6770077,78.418096,Dindigul,Tamil Nadu,9265540558
Bommanaikanur,hamlet,10.6752816,78.4150936,Dindigul,Tamil Nadu,9265540559
Ponnampatty colony,hamlet,10.6781128,78.4289124,Dindigul,Tamil Nadu,9265540573
Kalattupatti,hamlet,10.6544082,78.4319007,Dindigul,Tamil Nadu,9265540576
Uplithampatty,hamlet,10.6820392,78.4115556,Dindigul,Tamil Nadu,9265540580
Kannavandanaickanur,hamlet,10.6868443,78.4083006,Dindigul,Tamil Nadu,9265540581
Thelungapatty colony,hamlet,10.6960171,78.4157373,Dindigul,Tamil Nadu,9265540582
Dasarinayakkanur,hamlet,10.6701287,78.4086192,Dindigul,Tamil Nadu,9265540591
Malaippatti,hamlet,10.6717946,78.4039092,Dindigul,Tamil Nadu,9265540592
Kodanayakkanpatti,hamlet,10.6687897,78.3914959,Dindigul,Tamil Nadu,9265540594
Mathakodangipatti,hamlet,10.6639608,78.3701992,Dindigul,Tamil Nadu,9265540606
Mangalamedu,hamlet,10.658436,78.3759928,Dindigul,Tamil Nadu,9265540610
Manikattiyur,hamlet,10.6613671,78.4058404,Dindigul,Tamil Nadu,9265540611
Kulasekarakal,hamlet,9.4168872,78.8988519,Ramanathapuram,Tamil Nadu,9269168948
Gokula Nagar,hamlet,9.4466636,78.8956879,Ramanathapuram,Tamil Nadu,9269168951
Valoor,hamlet,9.4285932,78.9092374,Ramanathapuram,Tamil Nadu,9269168954
Pappanaickanur,hamlet,10.5930107,78.2211356,Dindigul,Tamil Nadu,9271050003
Kondappanaickanur,hamlet,10.5855173,78.2190514,Dindigul,Tamil Nadu,9271050004
Kuttiyaloor,hamlet,10.6264955,78.2600148,Dindigul,Tamil Nadu,9271050006
Kalathupatti,hamlet,10.5814043,78.2917392,Dindigul,Tamil Nadu,9271050007
Attukaranteruvu,hamlet,10.6324973,78.2558888,Dindigul,Tamil Nadu,9271050014
Segampatti,hamlet,10.5990479,78.2942122,Dindigul,Tamil Nadu,9271087019
K.Sukkampatti,hamlet,10.5994796,78.2241944,Dindigul,Tamil Nadu,9271087021
Alathur,hamlet,10.5986102,78.2356435,Dindigul,Tamil Nadu,9271087022
Periyapattinaickanur,hamlet,10.5873576,78.2279509,Dindigul,Tamil Nadu,9271087023
Tekkamalaikoilpatti,hamlet,10.5758674,78.2317865,Dindigul,Tamil Nadu,9271087024
Poonjolaipatti,hamlet,10.5804024,78.2310086,Dindigul,Tamil Nadu,9271087026
Periyathalivasal,hamlet,10.6237029,78.2410562,Dindigul,Tamil Nadu,9271087027
Sevikkavundanur,hamlet,10.6305465,78.2506478,Dindigul,Tamil Nadu,9271087028
Kathalapatti,hamlet,10.6309367,78.2627714,Dindigul,Tamil Nadu,9271087029
Veeragoundanpatti,hamlet,10.6249658,78.2563848,Dindigul,Tamil Nadu,9271087030
Modakkur,hamlet,10.6339367,78.275987,Dindigul,Tamil Nadu,9271087031
Thoppur,hamlet,10.6273462,78.2736343,Dindigul,Tamil Nadu,9271087032
Kottapolampatti,hamlet,10.6358188,78.292855,Dindigul,Tamil Nadu,9271087043
Kadappamarathupatti,hamlet,10.6253748,78.2841587,Dindigul,Tamil Nadu,9271087046
Thiraviyapuram,hamlet,9.1148249,78.4013879,Ramanathapuram,Tamil Nadu,9286021689
Keelapudukkudi,hamlet,9.2649011,78.8395429,Ramanathapuram,Tamil Nadu,9288086022
Sengattur,hamlet,10.6937422,78.2077432,Dindigul,Tamil Nadu,9290608449
