name,type,latitude,longitude,osm_id
Erathu Vadakara,village,9.4812481,76.7341415,4776206521
Vaderapura,village,13.1783254,77.0589155,4781047251
Honnenahalli,village,13.169613,77.081489,4781047252
Beguru,village,13.1884267,77.1104568,4781047253
Mulakunte,village,13.203719,77.1054357,4781047255
Banavara,village,13.230405,77.0860594,4781047256
Cholenahalli,village,13.2590462,77.0762962,4781047258
Chikkasarangi,village,13.2650194,77.0639151,4781047259
Shettappanahalli,village,13.2514228,77.0620269,4781047260
Dommanakuppe,village,13.2429741,77.0473927,4781047261
Kunchup Paranthan,village,9.4338307,80.3461124,4781475569
Kizhakkencherry,village,10.5699067,76.4864145,4785512442
Halasina Nagenahalli,village,13.3764763,76.8577514,4793875621
Somalapura,village,13.3901651,76.8782113,4793875623
Hosahalli,village,13.3362614,76.740571,4793875624
Taggihalli,village,13.3086735,76.7785297,4793875625
Bandanahalli,village,13.4016561,76.8051586,4793875626
Haradagere,village,13.4159696,76.7910502,4793875627
Sagasandra,village,13.4024441,76.8334613,4793875630
Kembalalu,village,13.1902643,77.0243046,4794025962
Doddagollahalli,village,13.1525129,76.9846401,4794025963
Kuduvanakunte,village,13.1361204,76.9851122,4794025965
Rayavara,village,13.1595635,77.0180202,4794025969
Bommanahalli,village,13.2018131,76.9873465,4794025970
Ragimuddanahalli,village,13.1940482,76.9845076,4794025971
Sirivara,village,13.2196791,76.9963694,4794025972
Kodimuddanahalli,village,13.2056047,77.0172638,4794025973
Rayapura,village,13.2047299,77.0087988,4794025974
Timmasandra,village,13.170692,77.0088739,4794025975
Kanakuppe,village,13.1766099,76.9998187,4794025976
Habbattanahalli,village,13.326028,77.0102617,4794025977
Kunkumanahalli,village,13.3248744,77.0487675,4794025978
Adalapura,village,13.2991071,77.0231685,4794025979
Kottihalli Kavalu,village,13.3157392,77.0308611,4794025980
Halanuru,village,13.3053247,77.0110664,4794025981
Hosahalli,village,13.2823746,77.0390418,4794025982
Kambhattanahalli,village,13.3072849,77.0555911,4794025983
Doddasarangi,village,13.2918112,77.0431242,4794025984
Sarangipalya,village,13.2934192,77.0370946,4794025985
Makanahalli,village,13.2534359,77.0110128,4794025986
Karadigere,village,13.2704523,77.0239517,4794025987
Konanakallu,village,13.3816232,76.951456,4794026637
Ainapura,village,13.2342736,77.1600539,4794050089
Haraluru,village,13.252491,77.1669338,4794050091
Nagenahalli,village,13.2152088,77.0443541,4794050093
Katenahalli,village,13.4663526,77.0659398,4794821922
Batsandra,village,13.4956778,77.0558064,4794821924
Kempana Dodderi,village,13.4886592,77.0575177,4794821925
Rangapura,village,13.3879056,77.0991477,4794821926
Maralenahalli,village,13.3886739,77.0873384,4794821927
Kuruvelu,village,13.3137096,77.2389715,4794821932
Hikkallu,village,13.3178701,77.2402375,4794821933
Kodagihalli,village,13.3237688,77.2272932,4794821936
Aregujjanahalli,village,13.3341825,77.2129916,4794821937
Kesarumadu,village,13.2909632,77.1374349,4794822003
Machanahalli,village,13.2835549,77.1576052,4794822004
Hettenahalli,village,13.2924179,77.069835,4794822007
Gulaharavi,village,13.302076,77.1059268,4794822008
Kaidala,village,13.3009902,77.0801776,4794822009
Palasandra,village,13.2862226,77.1204557,4794822011
Mudalakodi,village,13.2891097,77.1135893,4794822012
Sankapura,village,13.2864158,77.105607,4794822013
Kittaganahalli,village,13.2791918,77.1092674,4794822014
Gauripura,village,13.2750202,77.1386966,4794822015
Manchagondanahalli,village,13.2820529,77.1294645,4794822016
Honnenahalli,village,13.2641053,77.1121964,4794822017
Holakallu,village,13.2463365,77.1158067,4794822018
Naruganahalli,village,13.2450337,77.0962695,4794822019
Virupasandra,village,13.2171429,77.096425,4794822020
Viranayakanahalli,village,13.2216249,77.114487,4794822421
Hullenahalli,village,13.2312388,77.1081302,4794822422
Dasarahalli,village,13.1663414,77.0504895,4794822424
Bidanagere,village,13.1694728,77.0928791,4794822428
Tondagere,village,13.1587987,77.1049276,4794822429
Varadanahalli,village,13.2036605,77.1548489,4794994263
Sasalu,village,13.2120243,77.1501711,4794994264
Yallapura,village,13.2660613,77.0560712,4794994265
Vaddarahalli,village,13.2625056,77.086584,4794994269
Muganahunase,village,13.4247003,76.8849641,4794995617
Bidarehalli Kaval,village,13.3355057,76.8178016,4794995618
Kodimallenahalli,village,13.2802559,76.8321246,4794995619
Donnere,village,13.2936473,76.8276507,4794995620
Ramanahalli,village,13.1897149,77.143432,4795384042
Manangi,village,13.2710874,77.100329,4795384118
Cholamballi,village,13.234889,77.1360694,4795386343
Bhairasandra,village,13.2658381,77.1584592,4795386346
Bankahalli,village,11.8865548,76.4696842,4798552954
Hadanuru,village,11.9085174,76.4848548,4798552955
Telagumasahalli,village,11.9166937,76.3649505,4798552962
Singapattana,village,11.9351269,76.3216812,4798552963
Mushkare,village,12.1840352,76.2989126,4798552964
Rajegaudanahundi,village,12.17639,76.2691615,4798552965
Malara,village,12.1103894,76.3642619,4798552967
Chamegowdana Hundi,village,11.9972668,76.427782,4798552969
Huvinakola,village,12.0242652,76.4420031,4798552971
Nitturu,village,12.1261032,76.0716822,4798552972
Manchalli,village,11.9586026,76.0075399,4798552976
Mallayyanapura,village,11.7892801,76.6498722,4799359749
Vaddana Hosahalli,village,11.7725701,76.6805621,4799359750
Hangalada Hosahalli,village,11.7327287,76.612434,4799359751
Katnavadi,village,12.1150836,77.0458355,4799653210
Shivakalli,village,12.0888891,77.0822385,4799653211
Mannavanur,village,10.2240774,77.3464308,4803065433
Usimalai,village,11.834577,77.5399962,4804271538
Kote,village,12.2450269,77.1458804,4804271539
Buditittu,village,12.1228649,77.0894497,4804271540
Kanchanahalli,village,12.0324717,77.3448055,4804412061
Kurubaradoddi,village,12.0373667,77.3554941,4804412062
Pudunagara,village,12.0678259,77.4134808,4804412063
Ponnachi,village,12.1128036,77.6005905,4807964269
Asturu,village,12.1275259,77.6021113,4807964270
Maruru,village,12.1068925,77.6229628,4807964271
Balagunase,village,12.2398121,77.2952558,4807964272
Dodda Malapura,village,12.0575932,77.2361793,4807964274
Andipalya,village,11.948815,77.252235,4807964275
Chakahalli,village,12.0935306,76.3035282,4808156443
Hirehalli A Colony,village,12.0708854,76.261903,4808156444
Hirehalli B,village,12.0484704,76.2607034,4808156446
Taraka,village,12.0320701,76.2633668,4808156447
Tumneralekaval,village,12.1877585,76.7955565,4811918399
Haniyamballi,village,12.1362622,76.7698395,4811918400
Kahalli,village,12.1624521,76.8409717,4811918401
Hadya,village,12.1107411,76.8556353,4811918402
Chikkahomma,village,12.0217287,76.9052427,4811918404
Chinnamballi,village,12.092834,76.8300712,4811918405
Kakkarahatti,village,12.0733205,76.8195247,4811918406
Varahalli,village,12.0758385,76.8039143,4811918407
Viradevanapura,village,12.0778843,76.7353811,4811918409
Devirammanahalli Hundi,village,12.101473,76.6614192,4811918410
Katvadipura,village,12.144711,76.6727811,4811918411
Chamalapura,village,12.1302047,76.6733175,4811918413
Kallahalli,village,12.1367133,76.6552501,4811918414
Handuvinahalli,village,12.1173655,76.6490891,4811918415
Byalaru,village,12.1156662,76.6281142,4811918416
Byalaru Hundi,village,12.0391221,76.6291586,4811918417
Haratale,village,12.0891369,76.6251514,4811918418
Kottanahalli,village,11.9276754,76.5671272,4811918419
Devarayashettipura,village,11.9331864,76.5484537,4811918420
Kellupura,village,11.9746568,76.5549392,4811921921
Kaggaluru,village,12.0402921,76.5520129,4811921923
Madanahalli,village,12.0923655,76.4879444,4811921925
Allayanapura,village,12.0571002,76.4437823,4811921926
Jalahalli,village,11.9917786,76.5066292,4811921927
Ballura Hundi,village,11.9024854,76.5293797,4811921928
Naganapura,village,11.9067949,76.5322751,4811921929
Venkatachalapura,village,11.9159161,76.4951947,4812123987
Chilkahalli,village,11.9502137,76.4953502,4812123989
Horalavadi,village,12.1348646,76.7311164,4812123990
Baguru,village,11.9988604,76.7071307,4812123992
Taradele,village,11.9998416,76.7215235,4812123993
Mallahalli,village,12.0158818,76.7355246,4812123994
Vaddarahundi,village,12.0057912,76.8450526,4812123995
Ishvaragaudanahalli,village,12.2008827,76.859546,4812123996
Makanapura,village,12.0058181,76.5990934,4813972205
Depegaudanapura,village,11.9859756,76.5863234,4813972206
Kodagapura,village,11.9344917,76.7229297,4813972207
Shambudevanapura,village,12.1991139,76.9958714,4818623970
Biligerehundi,village,12.2231113,76.8812177,4818623972
Helavarahundi,village,12.2036965,76.8910399,4818623973
Jayapura,village,12.1617135,77.0148909,4818623974
Tadimalingi,village,12.1682239,77.0203224,4818623975
Mangipachana Hundi,village,12.1584281,77.0239058,4818623976
Kebbehundi,village,12.2582265,76.910108,4820995576
Butagahalli,village,12.3681726,76.8545326,4820995577
Kattekoppalu,village,12.3604434,76.9294572,4820995579
Bommanayakanahalli,village,12.2640825,76.8278492,4820995581
Megalahundi,village,12.2651125,76.8953738,4820995582
Kullana Koppalu,village,12.286554,76.8934292,4820995583
Sonahalli,village,12.129118,76.8045784,4820995584
Karalapura,village,12.0841478,76.6544779,4820995585
Belale,village,12.1146279,76.5726062,4820995586
Hallikere Hundi,village,12.1466434,76.6074614,4823539261
Maratikyatanahalli,village,12.2961166,76.570214,4823540397
Chuncharayana Hundi,village,12.1725692,76.4737549,4823540398
Kongara Nanjayyana Hundi,village,12.2073767,76.6648677,4823540400
Kumbarahalli Matha,village,12.2119651,76.7124521,4823540401
Rayanahundi,village,12.2161064,76.7204914,4823540402
Uttanahalli,village,12.2568364,76.686082,4823540403
Naganahalli Hosa Badavane,village,12.3842065,76.6465435,4823540405
Attassery,village,10.8549601,76.3573998,4824708209
Palakudi,village,10.7560246,79.5012834,4826399771
Gopalapura,village,11.7532365,76.5981449,4826639171
Viranahosahalli,village,12.1818524,76.208968,4827273637
Mudaganuru,village,12.1985161,76.1689173,4827273638
Kolavige,village,12.1955746,76.1584942,4827273639
Madahalli,village,12.23097,76.2271097,4827749613
Haralahalli,village,12.2396464,76.2289443,4827749614
Ayyanakere Hadi,village,12.234243,76.113664,4827749642
Hindagudlu,village,12.2259091,76.1967984,4827749643
Dasanapura,village,12.2167053,76.1953044,4827749644
Hosuru,village,12.2313117,76.2041771,4827749645
Kiranguru,village,12.2372725,76.2029594,4827749646
Vaddarahalli,village,12.3729603,76.4655613,4827750030
Chikkakadanahalli,village,12.3492366,76.5045278,4827750169
Harave Mallarajapattana,village,12.3544557,76.0965211,4829021345
Asvalu,village,12.3756881,76.1282034,4829021347
Borehosahalli,village,12.3285548,76.1766494,4829021349
Mudalu Koppalu,village,12.4919993,76.2183015,4829126452
Tarikallu,village,12.4778723,76.0484506,4829126455
Galaganakere,village,12.4689838,76.2170435,4829126456
Bavalalu,village,12.4534949,76.20021,4829126457
Malanayakanahalli,village,12.5312529,76.2984858,4837333063
Dodda Koppalu,village,12.4842748,76.260381,4837333656
Sale Koppalu,village,12.4882867,76.2700531,4837333657
Kodiyala,village,12.5670218,76.3299522,4837333659
Narachanahalli,village,12.5546464,76.3278708,4837333660
Hanumanahalli,village,12.5517482,76.3393828,4837333661
Katnalu,village,12.4712577,76.3807693,4837333662
Gaudena Halli,village,12.4392735,76.3104096,4837333663
Madahalli,village,12.4095408,76.2965158,4837333664
Aichanahalli,village,12.4239269,76.2811521,4837333665
Kanchugara Koppalu,village,12.4625994,76.3138482,4837333666
Shrirampura,village,12.4904171,76.3063165,4837333667
Kamanakere Hundi,village,12.3529298,76.6907431,4838377074
Kalisiddana Hundi,village,12.3519709,76.7140381,4838377075
Gumachanahalli,village,12.1935237,76.4876495,4838377083
Baradanapura,village,12.2115191,76.5526019,4838377084
Kalluru Naganahalli,village,12.407244,76.5132188,4838377089
Hosakote,village,12.4074156,76.4888361,4838377090
Kunnathoor,village,8.2878007,77.1894504,4839001687
Valiyakulam,village,9.4620626,76.5600549,4841649123
Megadahalli,village,12.2250322,76.9349265,4848200521
Kebbehundi,village,12.229022,76.9517708,4848200523
Senapatihalli,village,12.3092177,76.8643576,4848200524
Nagartahalli,village,12.2508229,76.5830594,4850217103
Yadahalli,village,12.2467103,76.5920716,4850217104
Birihundi,village,12.2755652,76.5408548,4850217445
Maranapura,village,12.2345627,77.0131976,4850217467
Hosa Kukkuru,village,12.1991676,77.0572556,4850217468
Nagalagere,village,12.2792454,76.9362397,4850217703
Chauhalli,village,12.1986551,76.9227173,4850217755
Hallada Koppalu,village,12.4427482,76.9534944,4850235826
Balihonniga,village,12.4387185,77.2559453,4858468306
Konnapura,village,12.4359525,77.2341121,4858468307
Hagaduru,village,12.4169935,77.2350241,4858468308
Kempayyanadoddi,village,12.4166058,77.2696568,4858468310
Dalavayi Kodihalli,village,12.4257345,77.2627662,4858468311
Huskuru,village,12.4260856,77.1159152,4858468312
Sahalli,village,12.4121815,77.1099178,4858468314
Banduru,village,12.3962701,77.0035039,4858468315
Maganuru,village,12.3952484,77.0379488,4858468316
Sasiyalapura,village,12.3929352,77.0172582,4858468317
Tigadahalli,village,12.2706261,77.0648145,4862516516
Annekoppalu,village,12.3577433,77.0829389,4862516678
Marehalli,village,12.3738195,77.0660464,4862516679
Vaddarahalli,village,12.3573136,77.0966504,4862516680
Appajayyana Doddi,village,12.4527019,77.1362777,4862516681
Srinivasapura Agrahara,village,12.4303101,76.7111904,4864751582
Jakkanahalli,village,12.4704682,76.7917039,4864751812
Channanakere,village,12.4607623,76.7913445,4864751813
Chaluvarasina Koppalu,village,12.4355655,76.6385114,4866033260
Kalegaudana Koppalu,village,12.5637319,76.5997535,4866708148
Naranapuram,village,10.7018601,77.382292,4870233024
Nathukallu,village,9.7861448,77.1080735,4872675949
Kumbukwewa,village,8.1144117,80.0832725,4873705298
Nikawewa,village,8.0420202,79.9853504,4873705320
Chittanahalli,village,12.6205306,76.6511071,4874650901
Valalekattekoppalu,village,12.5400904,76.5499234,4874651095
Lalanakatte,village,13.1936124,76.7239721,4877031117
Koppa,village,13.2083547,76.7200287,4877052373
Kallaboranahalli,village,13.2071356,76.7232315,4877052374
Soppanahalli,village,13.1945368,76.7474018,4877204890
Ayanputhur,village,10.7261947,78.7386772,4878937231
Gundur,village,10.7311593,78.7196751,4878937232
Kadahemmige,village,12.8221792,76.3744426,4879754535
Mayigonahalli,village,12.865412,76.6901493,4880648106
Hullenahalli,village,12.7684965,76.816889,4880648479
Attur,village,10.7136003,76.2910501,4881575303
Kadampuliyur,village,11.7013502,79.5511763,4881950456
Haralakere,village,12.7843273,76.7925346,4882026795
ಬಾಳನಕೊಪ್ಪಲು,village,12.8033873,76.7156383,4882026948
Tandasanahalli,village,12.5259883,76.8519294,4883193013
Danayakanapura,village,12.6187507,76.9756758,4883695078
Hucchalagere,village,12.5349063,76.9900203,4883695079
Chunchagahalli,village,12.5285071,77.0794451,4883875913
Hullenahalli,village,12.583455,76.9874829,4883875914
Kodihalli,village,12.6877131,77.0179903,4883875915
Kanchanahalli,village,12.4842953,77.2423625,4886114841
Guruvinapura,village,12.4849343,77.2304749,4886114842
Muradi Hosahalli,village,12.5511705,77.3545271,4891243199
Melekote,village,12.5570664,77.4151933,4891243200
Watrap,village,9.6365403,77.6397064,4891479418
Chatrapatti,village,9.4150001,77.594302,4891522804
Alamarathupatti,village,9.473603,77.8397735,4891599159
Hosahalli,village,12.5317486,77.0392281,4893397026
Gabballikavalu,village,12.5846802,76.0422563,4894296861
Kallarkutty,village,9.9808755,76.9973051,4896668984
Konapura,village,12.6577473,76.0728443,4898170134
Chikkahalli,village,12.6476716,76.0644194,4898170135
Hirehalli,village,12.642275,76.0726404,4898170136
Kerehosahalli,village,12.6313664,76.0389519,4898170137
Banugondi,village,12.6030353,76.039381,4898170138
Madapura,village,12.5850571,76.0297787,4898170139
Kuppahalli,village,12.6215566,76.2964547,4900219160
Mudiguppe,village,12.6178896,76.303179,4900219161
Singanakuppe,village,12.6438872,76.2645471,4902510111
Avusadapitiya,village,8.6999053,80.4637384,4908075109
Irataiperiyakulama,village,8.7084319,80.4828787,4908075114
Kuradahalli,village,13.0274816,76.3769531,4918324737
Dyavanuru,village,13.0342444,76.3902676,4918324738
Yachanagatta,village,13.0876191,76.4850676,4918324741
Gonamakanahalli,village,12.92951,78.2776093,4920175561
Surapalli,village,12.9262945,78.280651,4920175562
Banahalli,village,12.9212699,78.1524682,4920231478
Kadirenahalli,village,12.9578882,78.1719303,4920231479
Toraganadoddi,village,12.9659755,78.1296694,4920231480
Abbigiri Hosahalli,village,12.960293,78.1391001,4920231481
Hulibele,village,12.9697864,78.1428015,4920231483
Ainorahosahalli,village,12.9946893,78.1576395,4920231484
Chatthirareddiapatti,village,9.6254327,77.9664667,4932529105
Chandragiripuram,village,9.5994235,77.9161335,4932664946
Pavali,village,9.6026054,77.9211313,4932675971
Sankaranarayanapuram,village,9.6020809,77.9264102,4932697137
Chinnamuppanpatti,village,9.6064532,77.9394303,4932717329
